pdf_name,page_number,pdfplumber_table_found,img2table_table_found,tabula_table_found,paddle_max_probabilities,microsoft_max_probabilities,table_found
Bulletin_Births_Deaths_2014_AE,31,True,True,True,0.988455,0.9994588494300842,True
Bulletin_Births_Deaths_2014_AE,32,True,True,True,0.9866018,0.999718964099884,True
Bulletin_Births_Deaths_2014_AE,33,True,True,True,0.98832655,0.999216079711914,True
Bulletin_Births_Deaths_2014_AE,34,False,True,False,0.9439354,0.7359659671783447,False
Bulletin_Births_Deaths_2014_AE,35,False,True,True,0.9702617,0.568881094455719,False
Bulletin_Births_Deaths_2014_AE,36,True,True,True,0.9849749,0.9997114539146424,True
Bulletin_Births_Deaths_2014_AE,37,True,True,True,0.98493075,0.9990921020507812,True
Bulletin_Births_Deaths_2014_AE,38,True,True,True,0.9828454,0.999824583530426,True
Bulletin_Births_Deaths_2014_AE,39,False,False,False,0.0,0.3456574082374573,False
Bulletin_Births_Deaths_2014_AE,40,True,True,True,0.9839762,0.9998631477355956,True
Bulletin_Births_Deaths_2014_AE,41,False,True,True,0.98688114,0.8925886750221252,False
Bulletin_Births_Deaths_2014_AE,42,True,True,True,0.9830435,0.999783456325531,True
Bulletin_Births_Deaths_2014_AE,43,False,True,True,0.9841584,0.801446795463562,False
Bulletin_Births_Deaths_2014_AE,44,True,True,True,0.98243266,0.9968517422676086,True
Bulletin_Births_Deaths_2014_AE,45,True,True,True,0.9834163,0.998590648174286,True
Bulletin_Births_Deaths_2014_AE,46,True,True,True,0.9830972,0.9987504482269288,True
Bulletin_Births_Deaths_2014_AE,47,True,True,True,0.98760885,0.9974740147590636,True
Bulletin_Births_Deaths_2014_AE,48,True,True,True,0.9883179,0.9986788630485536,True
Bulletin_Births_Deaths_2014_AE,49,True,True,True,0.9873231,0.9988812804222108,True
Bulletin_Births_Deaths_2014_AE,50,True,True,True,0.98810285,0.998679220676422,True
Bulletin_Births_Deaths_2014_AE,51,True,True,True,0.98816687,0.9985769987106324,True
Bulletin_Births_Deaths_2014_AE,52,True,True,True,0.9869469,0.9990313053131104,True
Bulletin_Births_Deaths_2014_AE,53,True,True,True,0.9866814,0.9992330074310304,True
Bulletin_Births_Deaths_2014_AE,54,True,True,True,0.9863367,0.9992628693580629,True
Bulletin_Births_Deaths_2014_AE,55,True,True,True,0.9852255,0.9983554482460022,True
Bulletin_Births_Deaths_2014_AE,56,True,True,True,0.98532426,0.9974510073661804,True
Bulletin_Births_Deaths_2014_AE,57,True,True,True,0.9847557,0.9987321496009828,True
Bulletin_Births_Deaths_2014_AE,58,False,True,True,0.9763505,0.3205492794513702,False
Bulletin_Births_Deaths_2014_AE,59,True,True,True,0.9849899,0.9988024234771729,True
Bulletin_Births_Deaths_2014_AE,60,True,True,True,0.9822365,0.9986177682876588,True
Bulletin_Births_Deaths_2014_AE,61,True,True,True,0.9840243,0.9982516169548036,True
Bulletin_Births_Deaths_2014_AE,62,True,True,True,0.9836556,0.9984341263771056,True
Bulletin_Births_Deaths_2014_AE,63,True,True,True,0.9875151,0.9947127103805542,True
Bulletin_Births_Deaths_2014_AE,64,True,True,True,0.98871833,0.999896764755249,True
Bulletin_Births_Deaths_2014_AE,65,True,True,True,0.9878018,0.9998185038566588,True
Bulletin_Births_Deaths_2014_AE,66,False,False,False,0.6879167,0.5123984813690186,False
Bulletin_Births_Deaths_2014_AE,67,False,False,False,0.8152026,0.0,False
Bulletin_Births_Deaths_2014_AE,68,True,True,True,0.9841596,0.9995648264884948,True
Bulletin_Births_Deaths_2014_AE,69,True,True,True,0.98104465,0.9998714923858644,True
Bulletin_Births_Deaths_2014_AE,70,True,True,True,0.98687446,0.9997838139533995,True
Bulletin_Births_Deaths_2014_AE,71,False,True,False,0.98765355,0.9074578285217284,False
Bulletin_Births_Deaths_2014_AE,72,True,True,True,0.98975676,0.9995489716529846,True
Bulletin_Births_Deaths_2014_AE,73,False,True,False,0.8927668,0.7715877890586853,False
Bulletin_Births_Deaths_2014_AE,74,True,True,True,0.9898398,0.9998388290405272,True
Bulletin_Births_Deaths_2014_AE,75,True,True,True,0.96712226,0.9970773458480836,True
Bulletin_Births_Deaths_2014_AE,76,False,True,False,0.0,0.5701479911804199,False
Bulletin_Births_Deaths_2014_AE,77,True,True,True,0.97953486,0.9963980913162231,True
Bulletin_Births_Deaths_2014_AE,78,True,True,True,0.9847512,0.9948569536209106,True
Bulletin_Births_Deaths_2014_AE,79,True,True,True,0.9858046,0.9865672588348388,True
Bulletin_Births_Deaths_2014_AE,80,True,True,True,0.98647314,0.7619187831878662,True
Bulletin_Births_Deaths_2014_AE,81,True,True,True,0.97824043,0.6735440492630005,True
Bulletin_Births_Deaths_2014_AE,82,True,True,True,0.9689409,0.9803799390792848,True
Bulletin_Births_Deaths_2014_AE,83,True,True,True,0.9789808,0.8614831566810608,True
Bulletin_Births_Deaths_2014_AE,84,True,True,True,0.97201514,0.985836386680603,True
Bulletin_Births_Deaths_2014_AE,85,True,True,True,0.976784,0.8184399008750916,True
Bulletin_Births_Deaths_2014_AE,86,True,True,True,0.97046995,0.989221692085266,True
Bulletin_Births_Deaths_2014_AE,87,True,True,True,0.9811086,0.9998101592063904,True
Bulletin_Births_Deaths_2014_AE,88,False,True,False,0.0,0.3377166390419006,False
Bulletin_Births_Deaths_2014_AE,89,True,True,True,0.9857669,0.9995986819267272,True
Bulletin_Births_Deaths_2014_AE,90,True,True,True,0.9872557,0.999674916267395,True
Bulletin_Births_Deaths_2014_AE,91,True,True,True,0.98555565,0.9996572732925416,True
Bulletin_Births_Deaths_2014_AE,92,True,True,True,0.9895431,0.9992524981498718,True
Bulletin_Births_Deaths_2014_AE,93,True,True,True,0.9874492,0.9996206760406494,True
Bulletin_Births_Deaths_2014_AE,94,True,True,True,0.9880885,0.9997988343238832,True
Bulletin_Births_Deaths_2014_AE,95,True,True,True,0.9864876,0.999742329120636,True
Bulletin_Births_Deaths_2014_AE,96,True,True,True,0.98717207,0.9997127652168274,True
Bulletin_Births_Deaths_2014_AE,97,True,True,True,0.98807794,0.9997759461402892,True
Bulletin_Births_Deaths_2014_AE,98,True,True,True,0.98714733,0.999300479888916,True
Bulletin_Births_Deaths_2014_AE,99,True,True,True,0.9886581,0.9997467398643494,True
Bulletin_Births_Deaths_2014_AE,100,True,True,True,0.98939776,0.9997861981391908,True
Bulletin_Births_Deaths_2014_AE,101,True,True,True,0.98746383,0.9997257590293884,True
Bulletin_Births_Deaths_2014_AE,102,False,False,False,0.5103976,0.6572016477584839,False
Bulletin_Births_Deaths_2014_AE,103,False,False,False,0.97896355,0.0,False
Bulletin_Births_Deaths_2014_AE,104,True,True,True,0.9821714,0.99934583902359,True
Bulletin_Births_Deaths_2014_AE,105,False,True,False,0.987648,0.5716478824615479,False
Bulletin_Births_Deaths_2014_AE,106,True,True,True,0.98630697,0.9988769888877868,True
Bulletin_Births_Deaths_2014_AE,107,True,True,True,0.9860585,0.9976907968521118,True
Bulletin_Births_Deaths_2014_AE,108,True,True,True,0.9819498,0.9997225403785706,True
Bulletin_Births_Deaths_2014_AE,109,True,True,True,0.9888116,0.9994593262672424,True
Bulletin_Births_Deaths_2014_AE,110,True,True,True,0.9887877,0.9991857409477234,True
Bulletin_Births_Deaths_2014_AE,111,True,True,True,0.9886964,0.9995423555374146,True
Bulletin_Births_Deaths_2014_AE,112,True,True,True,0.9504244,0.9881076216697692,True
Bulletin_Births_Deaths_2014_AE,113,False,True,False,0.97800803,0.9306398630142212,False
Bulletin_Births_Deaths_2014_AE,114,True,True,True,0.9877084,0.999613344669342,True
Bulletin_Births_Deaths_2014_AE,115,True,True,True,0.98642427,0.9996507167816162,True
Bulletin_Births_Deaths_2014_AE,116,False,False,False,0.6461995,0.7001147866249084,False
Bulletin_Births_Deaths_2014_AE,117,True,True,True,0.98811775,0.9998890161514282,True
Bulletin_Births_Deaths_2014_AE,118,True,True,True,0.986396,0.999891757965088,True
Bulletin_Births_Deaths_2014_AE,119,True,True,True,0.9893706,0.9999078512191772,True
Bulletin_Births_Deaths_2014_AE,120,False,False,False,0.95488685,0.4844835102558136,False
Bulletin_Births_Deaths_2014_AE,121,False,True,False,0.76527464,0.0,False
Bulletin_Births_Deaths_2014_AE,122,False,True,False,0.98821276,0.0,False
Bulletin_Births_Deaths_2014_AE,123,False,True,False,0.92590314,0.9694808721542358,False
Environment_MDPS_AE_2013,1,False,False,False,0.33617207,0.6342596411705017,False
Environment_MDPS_AE_2013,2,False,False,False,0.3066314,0.5650807023048401,False
Environment_MDPS_AE_2013,5,False,True,False,0.935886,0.6608211994171143,False
Environment_MDPS_AE_2013,19,False,False,False,0.98404336,0.0,False
Environment_MDPS_AE_2013,21,False,True,False,0.8807208,0.0,False
Environment_MDPS_AE_2013,23,False,True,False,0.9771362,0.8559330701828003,False
4-Electricity_2014_AE,1,False,False,False,0.0,0.6479777097702026,False
4-Electricity_2014_AE,2,False,False,False,0.0,0.7873715758323669,False
4-Electricity_2014_AE,3,False,False,False,0.0,0.4439441263675689,False
4-Electricity_2014_AE,4,True,True,True,0.9747873,0.99869042634964,True
4-Electricity_2014_AE,5,True,True,True,0.9643567,0.9995484948158264,True
4-Electricity_2014_AE,6,True,True,True,0.9719572,0.999398946762085,True
4-Electricity_2014_AE,7,True,True,True,0.95895225,0.994037389755249,True
4-Electricity_2014_AE,8,False,True,True,0.93081784,0.9194678664207458,True
4-Electricity_2014_AE,9,False,True,False,0.0,0.0,False
4-Electricity_2014_AE,10,True,True,True,0.95531034,0.9950548410415648,True
4-Electricity_2014_AE,11,False,True,True,0.98225904,0.6585813760757446,False
10_Transport_and_Communication_AE_2020,1,False,False,False,0.0,0.7231844663619995,False
10_Transport_and_Communication_AE_2020,2,False,False,False,0.0,0.7873715758323669,False
10_Transport_and_Communication_AE_2020,3,False,False,False,0.53991544,0.4749095141887665,False
10_Transport_and_Communication_AE_2020,4,True,True,False,0.9719207,0.9997345805168152,True
10_Transport_and_Communication_AE_2020,5,False,True,True,0.9823571,0.9991680383682252,True
10_Transport_and_Communication_AE_2020,6,True,True,False,0.9849627,0.997328281402588,True
10_Transport_and_Communication_AE_2020,7,False,True,True,0.96156025,0.9973441958427428,True
10_Transport_and_Communication_AE_2020,8,False,True,False,0.3431213,0.3023654520511627,False
10_Transport_and_Communication_AE_2020,9,True,True,True,0.98281807,0.994586944580078,True
10_Transport_and_Communication_AE_2020,10,True,True,True,0.9781664,0.9963645339012146,True
10_Transport_and_Communication_AE_2020,11,True,True,True,0.9684124,0.9978221654891968,True
10_Transport_and_Communication_AE_2020,12,False,True,True,0.98331743,0.9986250400543212,True
10_Transport_and_Communication_AE_2020,13,True,True,True,0.98603445,0.99982750415802,True
10_Transport_and_Communication_AE_2020,14,True,True,True,0.8505682,0.9794896841049194,True
10_Transport_and_Communication_AE_2020,15,True,True,True,0.987804,0.9997972846031188,True
10_Transport_and_Communication_AE_2020,16,True,True,True,0.98276675,0.9986397624015808,True
10_Transport_and_Communication_AE_2020,17,True,True,True,0.98708594,0.994481921195984,True
10_Transport_and_Communication_AE_2020,18,True,True,True,0.95895183,0.9973190426826476,True
10_Transport_and_Communication_AE_2020,19,True,True,True,0.9698329,0.9996052384376526,True
10_Transport_and_Communication_AE_2020,20,False,True,False,0.0,0.0,False
10_Transport_and_Communication_AE_2020,21,True,True,True,0.79278105,0.9930058121681212,True
10_Transport_and_Communication_AE_2020,22,True,True,True,0.9782529,0.9932113885879515,True
10_Transport_and_Communication_AE_2020,23,True,True,True,0.9884904,0.9993818998336792,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,1,False,True,False,0.0,0.0,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,2,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,3,False,True,False,0.0,0.4028417766094208,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,4,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,5,False,False,False,0.0,0.3019884526729584,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,6,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,7,True,True,False,0.84430236,0.9981870055198668,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,8,True,True,True,0.76875335,0.9992209672927856,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,9,False,False,False,0.0,0.4494895040988922,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,10,False,False,False,0.47433308,0.4187632501125335,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,11,False,False,False,0.40458897,0.8308011889457703,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,12,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,13,False,False,False,0.0,0.3168891370296478,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,14,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,15,False,True,True,0.9634534,0.996831476688385,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,16,False,True,False,0.0,0.575470507144928,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,17,False,True,True,0.96589696,0.9986993074417114,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,18,False,True,True,0.96298736,0.9990936517715454,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,19,False,True,True,0.9679985,0.9985430240631104,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,20,False,True,True,0.96572715,0.999001920223236,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,21,False,True,True,0.9629584,0.9983391761779784,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,22,False,True,True,0.96869856,0.9987469911575316,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,23,False,True,True,0.9689561,0.9989871382713318,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,24,False,True,True,0.92237025,0.9993048906326294,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,25,True,True,True,0.9450819,0.997075080871582,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,26,False,True,True,0.0,0.3700085580348968,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,27,False,True,False,0.0,0.4393043518066406,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,28,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,29,False,True,False,0.0,0.0,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,30,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,31,False,True,True,0.9825037,0.999123990535736,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,32,False,False,False,0.0,0.6246669888496399,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,33,False,True,True,0.9811862,0.9993324875831604,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,34,False,True,True,0.9807616,0.9994263648986816,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,35,False,True,True,0.98192656,0.9993763566017152,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,36,False,True,True,0.98171157,0.999396800994873,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,37,False,True,True,0.9821639,0.99935382604599,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,38,False,True,True,0.98198384,0.9991151690483092,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,39,False,True,True,0.98095787,0.9994003772735596,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,40,False,True,True,0.98122346,0.9994766116142272,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,41,True,True,True,0.902848,0.9979928731918336,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,42,False,True,False,0.0,0.3957553803920746,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2021,43,False,True,False,0.0,0.3590770065784454,False
10_Transport_and_Communication_AE_2018,1,False,False,False,0.0,0.7127734422683716,False
10_Transport_and_Communication_AE_2018,2,False,False,False,0.0,0.7873715758323669,False
10_Transport_and_Communication_AE_2018,3,False,False,False,0.5480011,0.0,False
10_Transport_and_Communication_AE_2018,4,True,True,True,0.9556584,0.998964786529541,True
10_Transport_and_Communication_AE_2018,5,False,True,False,0.9777618,0.9994304776191713,True
10_Transport_and_Communication_AE_2018,6,True,True,False,0.98207295,0.9982542395591736,True
10_Transport_and_Communication_AE_2018,7,False,True,True,0.9737729,0.9943285584449768,True
10_Transport_and_Communication_AE_2018,8,False,False,False,0.0,0.0,False
10_Transport_and_Communication_AE_2018,9,True,True,True,0.98284495,0.993312418460846,True
10_Transport_and_Communication_AE_2018,10,True,True,True,0.98300326,0.99470716714859,True
10_Transport_and_Communication_AE_2018,11,True,True,True,0.96700174,0.9978012442588806,True
10_Transport_and_Communication_AE_2018,12,False,True,True,0.9833681,0.9988210797309875,True
10_Transport_and_Communication_AE_2018,13,True,True,True,0.9874321,0.9996455907821656,True
10_Transport_and_Communication_AE_2018,14,True,True,True,0.86929905,0.9833388328552246,True
10_Transport_and_Communication_AE_2018,15,True,True,True,0.98788226,0.9997689127922058,True
10_Transport_and_Communication_AE_2018,16,True,True,True,0.9822605,0.9990711212158204,True
10_Transport_and_Communication_AE_2018,17,True,True,True,0.9870655,0.9931976795196532,True
10_Transport_and_Communication_AE_2018,18,True,True,True,0.83073723,0.9866445660591124,True
10_Transport_and_Communication_AE_2018,19,True,True,True,0.9708652,0.9996176958084106,True
10_Transport_and_Communication_AE_2018,20,False,True,False,0.0,0.0,False
10_Transport_and_Communication_AE_2018,21,True,True,True,0.79406375,0.9783865213394164,True
10_Transport_and_Communication_AE_2018,22,True,True,True,0.9778593,0.993337631225586,True
10_Transport_and_Communication_AE_2018,23,True,True,True,0.9884586,0.999396562576294,True
1_Agricuitural_2021_AE,1,False,False,False,0.0,0.6907333731651306,False
1_Agricuitural_2021_AE,2,False,False,False,0.0,0.7873715758323669,False
1_Agricuitural_2021_AE,3,False,False,False,0.4629467,0.7615562677383423,False
1_Agricuitural_2021_AE,4,True,True,True,0.9655954,0.9924760460853576,True
1_Agricuitural_2021_AE,5,True,True,True,0.9693309,0.9931742548942566,True
1_Agricuitural_2021_AE,6,False,True,True,0.8418715,0.9991132616996764,True
1_Agricuitural_2021_AE,7,False,False,False,0.0,0.3062351644039154,False
1_Agricuitural_2021_AE,8,False,False,False,0.0,0.859200119972229,False
1_Agricuitural_2021_AE,9,False,True,True,0.9238219,0.9969614148139954,True
1_Agricuitural_2021_AE,10,True,True,True,0.982581,0.9997991919517516,True
1_Agricuitural_2021_AE,11,True,True,True,0.95584416,0.9994114637374878,True
1_Agricuitural_2021_AE,12,True,True,True,0.9752631,0.9933741688728333,True
1_Agricuitural_2021_AE,13,True,True,True,0.78220147,0.992092788219452,True
1_Agricuitural_2021_AE,14,False,True,False,0.0,0.4090549945831299,False
1_Agricuitural_2021_AE,15,True,True,True,0.9825469,0.9906732439994812,True
1_Agricuitural_2021_AE,16,True,True,True,0.98332983,0.8889445662498474,True
1_Agricuitural_2021_AE,17,True,True,True,0.97053707,0.9993715882301332,True
1_Agricuitural_2021_AE,18,True,True,True,0.97861916,0.9995306730270386,True
1_Agricuitural_2021_AE,19,True,True,True,0.9537887,0.9997407793998718,True
1_Agricuitural_2021_AE,20,True,True,True,0.9651404,0.9997431635856628,True
1_Agricuitural_2021_AE,21,True,True,True,0.9589576,0.9959413409233092,True
6_wholesale_retail_trade_2016_AE,1,False,False,False,0.0,0.6784179210662842,False
6_wholesale_retail_trade_2016_AE,2,False,False,False,0.0,0.3772274255752563,False
6_wholesale_retail_trade_2016_AE,3,True,True,True,0.9572264,0.9996892213821412,True
6_wholesale_retail_trade_2016_AE,4,True,True,True,0.96286577,0.999831199645996,True
6_wholesale_retail_trade_2016_AE,5,True,True,True,0.9855427,0.998342752456665,True
6_wholesale_retail_trade_2016_AE,6,False,True,False,0.30303743,0.4076646864414215,False
6_wholesale_retail_trade_2016_AE,7,True,True,True,0.63761306,0.993868052959442,True
6_wholesale_retail_trade_2016_AE,8,True,True,True,0.98802555,0.9996339082717896,True
6_wholesale_retail_trade_2016_AE,9,True,True,True,0.983237,0.9996309280395508,True
1_Agricuitural_2017_AE,1,False,False,False,0.0,0.7184961438179016,False
1_Agricuitural_2017_AE,2,False,False,False,0.0,0.7823679447174072,False
1_Agricuitural_2017_AE,3,False,False,False,0.4314801,0.5725890398025513,False
1_Agricuitural_2017_AE,4,True,True,True,0.9110643,0.996590495109558,True
1_Agricuitural_2017_AE,5,True,True,True,0.9840172,0.9969657063484192,True
1_Agricuitural_2017_AE,6,False,True,False,0.0,0.4888163805007934,False
1_Agricuitural_2017_AE,7,False,True,True,0.9525314,0.999107301235199,True
1_Agricuitural_2017_AE,8,True,True,True,0.98150057,0.9998260140419006,True
1_Agricuitural_2017_AE,9,True,True,True,0.98414314,0.9997547268867492,True
1_Agricuitural_2017_AE,10,True,True,True,0.9826285,0.997498333454132,True
1_Agricuitural_2017_AE,11,True,True,True,0.97672606,0.997292459011078,True
1_Agricuitural_2017_AE,12,True,True,True,0.9431869,0.9942861199378968,True
1_Agricuitural_2017_AE,13,False,True,False,0.0,0.4271917045116424,False
1_Agricuitural_2017_AE,14,True,True,True,0.96821016,0.9991915822029114,True
1_Agricuitural_2017_AE,15,True,True,True,0.9847593,0.9991227984428406,True
1_Agricuitural_2017_AE,16,True,True,True,0.9315505,0.9995348453521729,True
1_Agricuitural_2017_AE,17,True,True,True,0.96383435,0.999686598777771,True
1_Agricuitural_2017_AE,18,True,True,True,0.8730559,0.9997598528862,True
1_Agricuitural_2017_AE,19,True,True,True,0.960681,0.9972057938575744,True
10_Transport_and_Communication_AE_2019,1,False,False,False,0.0,0.7231844663619995,False
10_Transport_and_Communication_AE_2019,2,False,False,False,0.0,0.7873715758323669,False
10_Transport_and_Communication_AE_2019,3,False,False,False,0.53472465,0.4399281442165375,False
10_Transport_and_Communication_AE_2019,4,True,True,False,0.9518076,0.9991005659103394,True
10_Transport_and_Communication_AE_2019,5,False,True,False,0.9739473,0.9992375373840332,True
10_Transport_and_Communication_AE_2019,6,True,True,False,0.984629,0.9977089166641236,True
10_Transport_and_Communication_AE_2019,7,False,True,True,0.9731991,0.9946237802505492,True
10_Transport_and_Communication_AE_2019,8,False,False,False,0.0,0.3111326992511749,False
10_Transport_and_Communication_AE_2019,9,True,True,True,0.9830478,0.9947722554206848,True
10_Transport_and_Communication_AE_2019,10,True,True,True,0.911214,0.9904707670211792,True
10_Transport_and_Communication_AE_2019,11,True,True,True,0.96861976,0.9979010820388794,True
10_Transport_and_Communication_AE_2019,12,False,True,True,0.983372,0.9988452196121216,True
10_Transport_and_Communication_AE_2019,13,True,True,True,0.98725295,0.9995918869972228,True
10_Transport_and_Communication_AE_2019,14,True,True,True,0.8310995,0.985253632068634,True
10_Transport_and_Communication_AE_2019,15,True,True,True,0.9876907,0.999801218509674,True
10_Transport_and_Communication_AE_2019,16,True,True,True,0.98305285,0.9988365769386292,True
10_Transport_and_Communication_AE_2019,17,True,True,True,0.987111,0.994805634021759,True
10_Transport_and_Communication_AE_2019,18,True,True,True,0.95207965,0.998753547668457,True
10_Transport_and_Communication_AE_2019,19,True,True,True,0.9691996,0.999624729156494,True
10_Transport_and_Communication_AE_2019,20,False,True,False,0.0,0.0,False
10_Transport_and_Communication_AE_2019,21,True,True,False,0.75394255,0.9870399832725524,True
10_Transport_and_Communication_AE_2019,22,True,True,True,0.9764441,0.9935001730918884,True
10_Transport_and_Communication_AE_2019,23,True,True,True,0.9884798,0.9994972944259644,True
4-Electricity_2016_AE,1,False,False,False,0.0,0.6231878995895386,False
4-Electricity_2016_AE,2,False,False,False,0.0,0.7823679447174072,False
4-Electricity_2016_AE,3,False,False,False,0.0,0.4027389585971832,False
4-Electricity_2016_AE,4,True,True,True,0.97482485,0.9995421171188354,True
4-Electricity_2016_AE,5,True,True,True,0.9806565,0.9997201561927797,True
4-Electricity_2016_AE,6,True,True,True,0.9818443,0.9995224475860596,True
4-Electricity_2016_AE,7,True,True,True,0.9835185,0.9019033908843994,True
4-Electricity_2016_AE,8,False,True,True,0.947638,0.9566315412521362,True
4-Electricity_2016_AE,9,False,True,True,0.9043122,0.3012056946754455,False
4-Electricity_2016_AE,10,True,True,True,0.9626062,0.938559591770172,True
4-Electricity_2016_AE,11,False,True,True,0.9755922,0.3476565778255462,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,1,False,True,False,0.0,0.4008421599864959,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,2,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,3,False,True,False,0.0,0.3501571714878082,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,4,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,5,False,False,False,0.0,0.0,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,6,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,7,True,True,False,0.88595635,0.9981862902641296,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,8,True,True,True,0.8016469,0.9992051720619202,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,9,False,False,False,0.39823195,0.3582886159420013,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,10,False,False,False,0.48207408,0.5763829946517944,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,11,False,False,False,0.527748,0.8296958208084106,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,12,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,13,False,False,False,0.0,0.3168891370296478,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,14,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,15,False,True,True,0.96728724,0.9967415928840636,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,16,False,True,False,0.0,0.6347172856330872,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,17,False,True,True,0.96829075,0.9990513920783995,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,18,False,True,True,0.9674495,0.9991870522499084,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,19,False,True,True,0.96613306,0.9989370703697203,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,20,False,True,True,0.96514827,0.9988545179367064,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,21,False,True,True,0.96494013,0.9985491633415222,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,22,False,True,True,0.97159547,0.9987334609031676,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,23,False,True,True,0.96746665,0.9991138577461244,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,24,False,True,True,0.91385686,0.999420404434204,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,25,True,True,True,0.9484032,0.9985108971595764,True
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,26,False,True,False,0.3280283,0.3434521853923797,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,27,False,True,False,0.0,0.0,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,28,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,29,False,True,False,0.0,0.0,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,30,False,False,False,0.0,0.8569576144218445,False
Building_Permit_Completed_Building_QSA_AnBu_AE_2022,31,False,True,True,0.9815011,0.9991257786750792,True
